region_id,correlation,p_value,std_dev,mean_z_score
14_105662778_105663570,0.35913882161721195,5.590931069706926e-10,0.10814314331472788,-9.482331882919487e-18
14_105714554_105714898,0.14664263113577422,0.013872933743844197,0.009578953714725528,-1.2643109177225981e-17
14_105766559_105767855,0.3049105119645689,1.8569926438722255e-07,0.0013081751217737829,3.792932753167795e-17
14_105941666_105941900,0.18056373989823205,0.002379014002811406,0.001174078376149877,9.482331882919487e-18
14_105952972_105953333,0.5302228709354692,8.966412920216289e-22,0.17841306718514724,3.1607772943064953e-18
14_105953454_105954296,0.37975487665657526,4.523450388116724e-11,0.1049369423213501,-3.792932753167795e-17
14_105992512_105992738,0.2140589292783566,0.00030119615579294516,0.003481583595259768,1.8964663765838974e-17
14_105993193_105993653,0.2883934861084078,8.757274895419144e-07,0.014537418197430737,-3.792932753167795e-17
14_106829408_106829528,0.18075871452272516,0.002352809091784093,0.010263187106636016,0.0
14_21100642_21101043,0.35364946796861646,1.0601823960416309e-09,0.07972754850623459,-2.5286218354451963e-17
14_21121354_21121581,0.5966745922894888,1.7294275464431377e-28,0.09842661299860671,-2.5286218354451963e-17
14_21131512_21131632,0.36865332375874404,1.7910662590950768e-10,0.05606923405044691,1.8964663765838974e-17
14_21492736_21494022,0.384308747001593,2.5333688914041186e-11,0.06214070295974683,-1.2643109177225981e-17
14_21536743_21536863,0.23284475415306446,8.14539673721001e-05,0.013713604340318791,-2.5286218354451963e-17
14_21539712_21540090,0.4319517337896149,3.3540300273831705e-14,0.10663744326758384,2.844699564875846e-17
14_21566261_21566381,0.1262147391759614,0.03444889428151807,0.00039093909282065316,3.160777294306496e-17
14_21769046_21769363,0.5460532153073882,3.0686514002010633e-23,0.20839091769351287,-2.5286218354451963e-17
14_21904984_21905666,0.16049974258835145,0.007018339919508411,0.0024461252803348026,0.0
14_21994173_21994293,0.1327143609259391,0.02610603190643131,0.022640715935273923,-1.7384275118685725e-17
14_22005048_22005168,0.8170488953927053,1.1043701297119853e-68,0.1337366686107094,3.160777294306496e-17
14_23306466_23307002,0.1694625398758837,0.004390112563780081,0.03704639521119831,-1.2643109177225981e-17
14_23651901_23652322,0.3007145247563534,2.779238363762698e-07,0.04516374978712296,-1.2643109177225981e-17
14_23821303_23822237,0.3732840157887492,1.015262969849334e-10,0.04767266793128063,9.482331882919487e-18
14_23834160_23835213,0.37825051078067284,5.4675072515519396e-11,0.13253906096043075,5.0572436708903925e-17
14_24020053_24020388,0.17116990198456236,0.004004475442369952,0.0192284824515921,1.580388647153248e-17
14_24046356_24046814,0.6262658007453075,5.16846453645783e-32,0.175067662884667,5.689399129751692e-17
14_24550231_24550978,0.19178097292930174,0.0012355508044742983,0.0015424040368655545,-9.482331882919487e-18
14_24583021_24583810,0.1474857220970207,0.013329608473498069,0.00013225456858912305,2.2125441060145468e-17
14_24657549_24658207,0.11759794810383238,0.048912674914575384,0.00024019372851456967,-2.5286218354451963e-17
14_24682303_24682917,0.43985916072547376,1.005357394524725e-14,0.1963401200191611,5.689399129751692e-17
14_24684780_24685422,0.1517234629192923,0.010872433089616223,0.03218028266364544,-2.2125441060145468e-17
14_24711232_24712320,0.14455024358810153,0.015306186783167582,4.9806007826779606e-05,-4.109010482598444e-17
14_24803610_24803730,0.716361063408364,1.625196151672209e-45,0.53424303965805,-9.482331882919487e-17
14_24803822_24804396,0.8520374764448821,2.094198920601618e-80,0.41570303887524673,1.517173101267118e-16
14_24837240_24838055,0.531677575180687,6.624142831485776e-22,0.10333718109002214,5.373321400321042e-17
14_24868106_24868628,0.2879473099478651,9.119744559710694e-07,0.11365506547555633,-1.2643109177225981e-17
14_24898932_24899490,0.2800365708800204,1.8504694437792721e-06,0.03372214918063146,1.7384275118685725e-17
14_25518580_25519417,0.31886181954924464,4.640196387604038e-08,0.06793355391616403,3.792932753167795e-17
14_26674370_26674728,0.6335743988356689,6.075409983144876e-33,0.1292423348403196,7.58586550633559e-17
14_27066431_27066668,0.1491411477121528,0.012316959119194825,0.027057124542020063,4.7411659414597434e-17
14_29226033_29226522,0.38298335082307305,3.001774783839084e-11,0.027971250198315183,1.2643109177225981e-17
14_29228212_29228548,0.2645451766667586,6.9518377060365125e-06,0.03647145035469525,-3.1607772943064953e-18
14_29235109_29235298,0.6403195887909668,7.99961341837306e-34,0.21030681317499517,-4.109010482598444e-17
14_29235837_29236045,0.6554137322786158,7.0914480306476e-36,0.07790683631229549,-3.1607772943064953e-18
14_31343509_31344533,0.4258113206070075,8.36737057566064e-14,0.17426117235715824,-2.5286218354451963e-17
14_32545213_32545920,0.20857955222573502,0.00043214144922254825,0.0005498602334733189,-1.2643109177225981e-17
14_32670315_32671243,0.22737998737322182,0.00012051404112331206,0.026548669176014512,-4.7411659414597434e-17
14_32671354_32671590,0.3477132963874383,2.0891084676048336e-09,0.07809697850801652,-9.482331882919487e-18
14_33402231_33403539,0.7912068977591513,1.5623390327144063e-61,0.2939732076385758,-7.58586550633559e-17
14_33404532_33404652,0.5012556056640781,2.7771961665251033e-19,0.05506056539638498,2.5286218354451963e-17
14_35451505_35452741,0.14634305785474613,0.014070622844619966,8.856490580001852e-05,-3.160777294306496e-17
14_36002479_36003769,0.18434241190503234,0.0019156752479047798,0.050304840071060154,-2.5286218354451963e-17
14_36003883_36004819,0.3329002588367962,1.0683040812737688e-08,0.14783245970341538,1.2643109177225981e-17
14_36789265_36789747,0.23828075081449282,5.465451410649977e-05,0.05165066694313076,-4.109010482598444e-17
14_36973282_36973853,0.7136272482127005,4.978560377629249e-45,0.32090215446652526,-1.2643109177225983e-16
14_36974523_36974969,0.7236051690897253,7.840555958533114e-47,0.39635542322229556,-1.8964663765838974e-17
14_36975050_36975170,0.6373559234873435,1.9617330640573934e-33,0.13443883424224592,3.792932753167795e-17
14_36975283_36975519,0.716568154840681,1.4922494327708227e-45,0.26215711134309366,-1.2643109177225983e-16
14_36982609_36982989,0.6175401169306312,6.189045134164085e-31,0.161754049292483,1.2643109177225981e-17
14_36983493_36984552,0.6334129451875704,6.373600085071729e-33,0.26309741433615896,5.0572436708903925e-17
14_36986404_36986962,0.7013095497838058,6.590357738713839e-43,0.4715323677545594,-3.792932753167795e-17
14_36987288_36988372,0.7380191002443249,1.3983661218632271e-49,0.33597127488197626,5.689399129751692e-17
14_36988735_36988855,0.13769163690445932,0.020951814933208756,0.08083614738268596,0.0
14_36989157_36989629,0.3042841798156879,1.972988930746978e-07,0.12899101031691307,-9.482331882919487e-18
14_36989748_36990576,0.6253620754407886,6.708456737320033e-32,0.11003711165085782,5.0572436708903925e-17
14_36991548_36992002,0.7097205652050035,2.410335734812296e-44,0.37178505620592417,-6.321554588612992e-17
14_36993454_36993782,0.7015170011948613,6.082426137109938e-43,0.36468293776626587,-1.2643109177225981e-17
14_37050381_37051586,0.15545873762112844,0.009047999737781148,0.07345765324512732,0.0
14_37051706_37051826,0.16520048418470415,0.0055028893491453346,0.03538480876088932,-1.2643109177225981e-17
14_37115984_37117421,0.7733464550011154,3.7078235400589557e-57,0.2680961989869927,2.5286218354451963e-17
14_37124215_37124335,0.7405210851217773,4.466297096605451e-50,0.3231508940104795,-2.5286218354451963e-17
14_37126584_37127248,0.7760099952343018,8.75781202315882e-58,0.4331564051399746,-2.5286218354451963e-17
14_37127671_37128274,0.8397742728229973,5.607188647908027e-76,0.259512285855878,6.321554588612992e-17
14_37132991_37133313,0.5646727717214114,4.577208232410764e-25,0.2560962072004364,0.0
14_37135965_37136085,0.8539109551107188,4.067463275141785e-81,0.3278778085933193,-1.2643109177225981e-17
14_38052661_38053379,0.367021146460711,2.1831157573301582e-10,0.12813422547692796,4.4250882120290936e-17
14_38057092_38057526,0.2333521589784768,7.85071515768681e-05,0.09136311554371376,0.0
14_38060857_38061095,0.2731316686126982,3.3717799412463943e-06,0.10614807766606693,3.1607772943064953e-18
14_38061214_38061334,0.28486693557107834,1.2043799753137964e-06,0.09984214254209826,3.792932753167795e-17
14_38061980_38062100,0.2739443174556746,3.144548530069853e-06,0.08206069207410838,-1.2643109177225981e-17
14_38064064_38064305,-0.13057457799171815,0.028636858892120663,0.0011076204976137923,0.0
14_38064420_38065012,-0.13644206276736479,0.022155036237987622,0.0013797668203649994,-6.321554588612991e-18
14_38065096_38065763,0.18044898047987226,0.0023945618274998164,0.014190534384061933,3.160777294306496e-17
14_38677124_38677905,0.5243732392289612,2.9854422421096364e-21,0.16504704228815198,-6.321554588612992e-17
14_38678119_38678867,0.46092168991182103,3.471048075637639e-16,0.1963735865592596,6.321554588612992e-17
14_38724135_38725770,0.7948344382163257,1.7887576741345668e-62,0.323020354413778,1.2643109177225981e-17
14_39572261_39572733,0.14134527897837476,0.017752934135569973,4.140550764328948e-05,0.0
14_39900384_39901696,0.2091996665961457,0.00041503203430342725,2.6166438119529588e-05,5.689399129751692e-17
14_42074157_42074974,0.7018661408337942,5.313570894418863e-43,0.20642107688061553,2.5286218354451963e-17
14_42076644_42076954,0.12908467299918305,0.030520694410790517,0.007158472582448684,5.0572436708903925e-17
14_42077181_42077787,0.3368691690497973,6.957366631542576e-09,0.09413419081852707,-3.792932753167795e-17
14_42078923_42079476,0.5289638329659097,1.1638871655988382e-21,0.2005564008088851,7.58586550633559e-17
14_45604787_45605733,0.209205574021478,0.00041487211275976723,0.00013801263428695523,-6.321554588612992e-17
14_48143386_48143983,0.22371868466083883,0.00015586584922950682,0.09242552651741044,-5.0572436708903925e-17
14_48144065_48144303,0.2574229709514721,1.2434515820588316e-05,0.08169705864346269,-1.2643109177225981e-17
14_48144773_48145133,0.29997162391524057,2.9829337476081464e-07,0.12389209821693456,-4.7411659414597434e-17
14_48145368_48145488,0.296723133016931,4.054684755141775e-07,0.10114003207408975,-3.476855023737145e-17
14_50154737_50155201,0.3922291144169276,9.045766932752292e-12,0.029925061843192432,-1.2643109177225981e-17
14_50698425_50698902,0.1276867690587649,0.03238347602359848,6.235137421647606e-05,1.2643109177225981e-17
14_50863779_50864007,0.2338240590706864,7.585676495131487e-05,0.030570130791699693,-1.2643109177225981e-17
14_51026842_51027448,0.37546801721572254,7.743560305917909e-11,0.10180395256874171,-2.5286218354451963e-17
14_51410501_51411679,0.5103080420030777,4.9037536144439326e-20,0.08298446175352954,3.792932753167795e-17
14_51560486_51561739,0.704611563828195,1.8234114985721562e-43,0.19529723046420155,3.476855023737145e-17
14_51561855_51562661,0.47990700738832365,1.3601070536818445e-17,0.0556561950553794,-5.689399129751692e-17
14_52327240_52327360,0.45003656152941884,2.034910777380183e-15,0.06511261688895162,-2.5286218354451963e-17
14_52327487_52327607,0.4461902184610937,3.7451624716572404e-15,0.09006364777185831,-4.7411659414597434e-17
14_52534604_52534944,0.60326860651504,3.049479949828946e-29,0.2490228307747508,-3.160777294306496e-17
14_52535028_52536534,0.6990392575361184,1.5781375157762092e-42,0.2324179281741994,3.792932753167795e-17
14_52734380_52734615,0.7064567299800708,8.824274107426184e-44,0.21400387801597603,3.792932753167795e-17
14_52734719_52735649,0.6623510855290474,7.369639501747594e-37,0.21724801995650483,1.1378798259503384e-16
14_52780662_52782074,0.7728921266229631,4.7333360415735917e-57,0.30137820756183714,6.321554588612992e-17
14_53257637_53258223,0.19227822376549816,0.0011991621696821806,0.019211503438442853,-2.5286218354451963e-17
14_54420662_54422161,0.2598322840249947,1.023340848137794e-05,0.06374549371574523,-3.792932753167795e-17
14_54422357_54422588,0.4050103202779083,1.6184177763163715e-12,0.14898983705236277,-3.160777294306496e-17
14_54422691_54423034,0.45636693467666267,7.331462012996736e-16,0.14611548338853567,-4.4250882120290936e-17
14_54430370_54430490,0.20278837960840962,0.0006266718099188946,0.056379146084743995,1.2643109177225981e-17
14_55034609_55035209,0.14796339611350673,0.013030151109733731,0.004288566939676134,-4.741165941459743e-18
14_55595787_55596757,0.24661805682368765,2.910060992598713e-05,0.10527736639502185,-3.792932753167795e-17
14_56585111_56586296,0.14307117760283813,0.016396023437295442,0.03130801204824271,-3.792932753167795e-17
14_57261037_57262065,0.771838653966786,8.319945462166768e-57,0.247009890240521,0.0
14_57264324_57264444,0.6648417932432698,3.22095900174492e-37,0.1708400667758487,6.321554588612992e-17
14_57264533_57265307,0.7161590715198459,1.7661416134802696e-45,0.28181728440675513,1.8964663765838974e-17
14_57270915_57271253,0.6677168704193731,1.2266672829635418e-37,0.25771335866894113,-2.5286218354451963e-17
14_57275069_57275292,0.5632517250289861,6.368939696568423e-25,0.14050210031770582,1.0114487341780785e-16
14_57276290_57276410,0.7795571899343829,1.2422504215841613e-58,0.20261996686411926,4.4250882120290936e-17
14_57277895_57278015,0.39173744976922964,9.650694444461063e-12,0.053852369506888126,-2.5286218354451963e-17
14_57278771_57279122,0.6800500343450587,1.7211835649178172e-39,0.22043497191933586,-8.850176424058187e-17
14_57283315_57284681,0.7878503671217003,1.1172807612859145e-60,0.31088316632962043,8.850176424058187e-17
14_58331898_58332251,0.3706122055193564,1.4102645430234003e-10,0.06836374770280017,-2.5286218354451963e-17
14_58332790_58332910,0.5123214360529407,3.3110502019010776e-20,0.07689523481796154,0.0
14_58617995_58618474,0.31235776427723094,8.936712287459925e-08,0.08778902943496902,6.321554588612991e-18
14_58618593_58619312,0.23334751616743357,7.853365491451544e-05,0.050533861243235924,-1.2643109177225981e-17
14_58765961_58766644,0.15892242844830046,0.007604700590822894,9.41201497609957e-05,0.0
14_59931202_59932322,0.38948086047094066,1.2971591619294734e-11,0.09986904987000321,-1.2643109177225981e-17
14_60043226_60043586,0.588936907990456,1.260167177212428e-27,0.1560367664936122,4.4250882120290936e-17
14_60097102_60097659,0.285093736810818,1.1801022104774103e-06,0.057867439171908425,1.8964663765838974e-17
14_60386217_60386788,0.5246069427020669,2.846633833378688e-21,0.12913014295262432,2.054505241299222e-17
14_60794497_60794830,0.6980299824868553,2.3205638846670855e-42,0.1757150664735825,3.160777294306496e-17
14_60952052_60952946,0.8078302931942013,5.225773854800079e-66,0.2614352800040994,6.95371004747429e-17
14_60975400_60975863,0.5687491206308197,1.7587334040321986e-25,0.13684150741209153,0.0
14_60975972_60976549,0.8115404808224467,4.563153765327477e-67,0.26289689029540475,-6.321554588612992e-17
14_60977174_60977294,0.609831195514294,5.206593650336116e-30,0.08712796723955911,-3.792932753167795e-17
14_60978044_60978164,0.7849498186999028,5.94404044684003e-60,0.2368113655247808,-1.2643109177225981e-17
14_60981433_60982579,0.8980707834719778,1.6118156882468328e-101,0.2422947082917302,-6.321554588612992e-17
14_61104264_61104968,0.8156130716079867,2.948450334542026e-68,0.25790052559536514,3.792932753167795e-17
14_61109317_61109546,0.8769842743154815,8.56171896139866e-91,0.24364767160473913,8.850176424058187e-17
14_61113873_61114308,0.2620381170834552,8.547234564553505e-06,0.060508824490786615,0.0
14_61114885_61116783,0.15787367693577944,0.008018366963682537,0.074513450551039,-5.0572436708903925e-17
14_61188236_61189796,0.241308598852357,4.358498015532968e-05,0.02037976167554434,-3.31881615902182e-17
14_61747130_61748191,0.3251533706460999,2.4248267293387575e-08,0.06556515290705799,3.476855023737145e-17
14_62279468_62279922,0.30796424051663823,1.379201216098906e-07,0.0976958873967296,-1.8964663765838974e-17
14_62583695_62584424,0.4078657258484068,1.0907187793308484e-12,0.4521167689074431,-3.792932753167795e-17
14_63511780_63513296,0.5242374041528617,3.069159298584679e-21,0.1394235205136886,-8.850176424058187e-17
14_64193891_64194726,0.1916223056523843,0.0012473737486512022,0.008835277099939736,0.0
14_64320519_64320863,0.17920698228233783,0.0025688482783030914,6.164593965417848e-05,3.31881615902182e-17
14_64760648_64761410,0.402462791070278,2.29412426229425e-12,0.11899018238644238,1.2010953718364684e-16
14_64761519_64761823,0.14170210999998226,0.01746462869854186,0.013810753782081459,-3.63489388845247e-17
14_65006750_65007451,0.3199107574982431,4.168620078567772e-08,0.028365417505615515,-7.58586550633559e-17
14_65016690_65016909,0.417419587280482,2.83342116346232e-13,0.12348676996992491,0.0
14_65171166_65171883,-0.14809792722571577,0.012946887852220972,0.0017062736920972084,4.4250882120290936e-17
14_65345927_65347536,0.2896870034868017,7.782762293505773e-07,0.03979055017726342,-3.792932753167795e-17
14_65453388_65454157,0.12481247296968329,0.036519487059533846,8.562893117694237e-05,-6.321554588612992e-17
14_65878358_65880510,0.14166940486657997,0.017490882121732707,0.0027455700349127915,-9.482331882919487e-18
14_69446622_69446861,-0.1619847195855488,0.006503563736170066,0.0012434639358238526,3.160777294306496e-17
14_69618084_69619255,0.17502189993914846,0.003244423885268463,2.6141904031918785e-05,3.160777294306496e-17
14_69726423_69728289,0.5479130484317823,2.0399343546855346e-23,0.12750423592085958,1.2643109177225981e-17
14_69864701_69865817,0.16604425290466884,0.005264331318313855,0.0001115514012367916,1.580388647153248e-17
14_69951003_69951827,0.1790594081529219,0.0025903062728636064,0.015849424818147845,-3.792932753167795e-17
14_70038540_70039184,0.24118266288878126,4.399975938556832e-05,0.0500304310884117,0.0
14_70346071_70346527,0.40005648780452474,3.1809896388775267e-12,0.06517927577852466,-6.95371004747429e-17
14_70346720_70346840,0.38156003576556446,3.598595296054336e-11,0.022404532726698127,-1.2643109177225981e-17
14_70346916_70347036,0.3340389593226742,9.45211147285116e-09,0.011026077463179748,3.95097161788312e-18
14_70653729_70653959,0.824054664757305,8.073140033986031e-71,0.2084727671201405,7.58586550633559e-17
14_70654191_70654311,0.4003493923004604,3.0573502321577916e-12,0.06329590432904592,-2.054505241299222e-17
14_70654422_70654774,0.7063215764473857,9.30786693436543e-44,0.13897488836832148,-4.109010482598444e-17
14_70654982_70656117,0.25233900192703895,1.863983718547272e-05,0.0775138868621762,3.1607772943064953e-18
14_71288365_71289273,0.12569437756503743,0.03520531475606749,0.004957247538655152,2.5286218354451963e-17
14_72399122_72399592,0.15474366830246652,0.009374618513285348,0.025147840526029367,-1.8964663765838974e-17
14_72399846_72400269,0.40741438514365297,1.1612091003372655e-12,0.0484799588565435,-6.321554588612991e-18
14_73358642_73359630,0.3139234072394905,7.64328555146981e-08,0.07500428599413692,-6.321554588612991e-18
14_74079165_74079763,0.19022371935157928,0.00135617219778959,0.00600533673423908,0.0
14_74100344_74101044,0.5657985877237977,3.519236292954829e-25,0.11675283406006738,-5.0572436708903925e-17
14_74254083_74254320,0.20325197550086865,0.000608526779884865,3.2269828351528354e-05,6.95371004747429e-17
14_74318345_74318905,0.157712617723561,0.008083639297374696,0.5572204714224676,3.160777294306496e-17
14_74705942_74706307,0.6628763872332993,6.193284617417781e-37,0.1686151444195915,9.482331882919487e-18
14_74706423_74707469,0.6867470590554722,1.5526776808655198e-40,0.20142322629538414,-1.027252620649611e-16
14_74707575_74708509,0.3801461789092199,4.305151480820362e-11,0.09209685533979485,-2.844699564875846e-17
14_74892586_74892706,0.14571902740743317,0.014490378173819393,0.030370423077095587,-2.844699564875846e-17
14_74892945_74893184,0.18183547623350185,0.002212766549536025,0.03886142683457286,9.482331882919487e-18
14_75078233_75078795,0.4839568342656344,6.637358167349386e-18,0.07098835045358332,1.2643109177225981e-17
14_75078896_75079347,0.14250619123443442,0.016829887523447874,0.01136154991219186,-4.4250882120290936e-17
14_75389741_75390110,0.32452594742506574,2.5886825066339732e-08,0.07813998170375652,-3.476855023737145e-17
14_75421900_75422380,0.20327820653004366,0.0006075147845462873,0.13586677100565542,1.8964663765838974e-17
14_75743915_75746358,0.24086351730281094,4.506762709376147e-05,0.0105663800369968,3.1607772943064953e-18
14_75894225_75894695,0.14538044411740708,0.014722691240753111,0.004877311160828169,6.321554588612991e-18
14_76604962_76605363,0.6357299120981434,3.1957571613823794e-33,0.11483726919721064,-8.850176424058187e-17
14_76819101_76819313,0.3772167991235008,6.22458583344961e-11,0.12068364085242456,4.109010482598444e-17
14_76842507_76842942,0.3151693978499352,6.744727236844268e-08,0.07054859315486994,-6.321554588612991e-18
14_76843181_76844030,0.13844487500206673,0.02025422202047373,0.020959572321261555,-6.321554588612991e-18
14_76880431_76880551,0.49836017885300216,4.784037317572179e-19,0.00670943611302366,3.792932753167795e-17
14_77227485_77227845,0.3511175662672683,1.4183222678234985e-09,0.07815295560647308,-3.792932753167795e-17
14_77227964_77228682,0.2545017584589067,1.5707239294027716e-05,0.04317107026763484,0.0
14_77591175_77591395,0.5808416508837104,9.514412082069949e-27,0.14754961452459975,-2.5286218354451963e-17
14_77591506_77591847,0.6129506200067145,2.214832009437701e-30,0.14789066629793007,2.5286218354451963e-17
14_77605981_77606423,0.12437346079176295,0.03718903241921949,0.050829520769825894,3.1607772943064953e-18
14_77606707_77607843,0.24259501078387774,3.955418146852233e-05,0.034756934602288354,3.1607772943064953e-18
14_77607949_77608407,0.3985734681810172,3.885759521798606e-12,0.03629890104359073,2.5286218354451963e-17
14_77736633_77737596,0.5190279450413089,8.782225348171386e-21,0.14552090049411717,-1.8964663765838974e-17
14_77964685_77965036,0.3892650914433645,1.3342054392585018e-11,0.05849466994530511,5.0572436708903925e-17
14_78173831_78174550,0.12875297438157635,0.030954210071983058,2.3066032120846655e-05,5.0572436708903925e-17
14_78432329_78432804,0.5817095507050362,7.681125434298818e-27,0.09821132301130384,1.2643109177225981e-17
14_79744946_79745854,0.13765220440896597,0.020988901135169134,0.030662158419835755,3.160777294306496e-17
14_81685591_81686513,0.17220283038789327,0.003786292627677566,0.00012878203863688403,-1.2643109177225981e-17
14_85996055_85996394,0.5162943925269848,1.5137923084929453e-20,0.09971405743772357,1.8964663765838974e-17
14_85996495_85996958,0.6078413113273374,8.93738715493821e-30,0.12621697025238293,1.2643109177225981e-17
14_85997736_85998769,0.5456567792060328,3.3466049704476275e-23,0.17947033484816388,6.321554588612992e-17
14_85999724_86000170,0.38279733780499103,3.073917528120526e-11,0.0968913030536245,1.422349782437923e-17
14_86000269_86000498,0.4478242162163141,2.8929010774774385e-15,0.1355406563198098,-2.2125441060145468e-17
14_88789263_88789502,0.3106933905345448,1.0542124431060948e-07,0.029961192389563462,-1.2643109177225981e-17
14_88789741_88789980,0.14678409299453923,0.01378043354196253,0.0031791118757890863,6.321554588612991e-18
14_88790098_88790576,0.3743631716966574,8.883032815689694e-11,0.10860232287800087,1.2643109177225981e-17
14_88792813_88793350,0.25847127287405114,1.142661719714142e-05,0.05324117619564026,-2.844699564875846e-17
14_88851746_88852550,0.2030342799418227,0.0006169859010641057,0.029791995474000157,3.160777294306496e-17
14_89258252_89258846,0.13416935353370188,0.02449710975122691,0.025479569082534657,2.5286218354451963e-17
14_89493311_89494108,0.37903205571881415,4.955363602584632e-11,0.035632702369378974,0.0
14_90526571_90527971,0.3064396778070489,1.6006828648463292e-07,0.06512852910877334,3.160777294306496e-17
14_90528084_90529134,0.1549787377360478,0.009266110867024162,0.03477212711204183,-5.373321400321042e-17
14_90798028_90798646,0.16572351767051993,0.005353895452206247,0.03241851375699328,1.2643109177225981e-17
14_90848919_90849756,0.30889263389613586,1.259104305922612e-07,0.05351120101048513,-6.321554588612992e-17
14_90849874_90849994,0.4790939405856747,1.5690306940753682e-17,0.06988869884027292,-4.109010482598444e-17
14_90850112_90850471,0.6313012513152285,1.1896622743087807e-32,0.23798809379122368,-4.109010482598444e-17
14_91294429_91294653,0.16314150786702447,0.006126247001484228,0.040337668415811365,-1.0746642800642085e-16
14_92040307_92040876,0.187901140102756,0.0015562432272419116,0.07857991078908128,-6.321554588612991e-18
14_92302080_92303036,-0.13161587905426608,0.027380155758866844,0.0007924197429450972,3.792932753167795e-17
14_92413649_92413769,0.426242127678751,7.852281764022447e-14,0.125975010783488,-1.2643109177225981e-17
14_92413917_92414037,0.2106842142037352,0.000376595676813116,0.021404457843380124,-2.844699564875846e-17
14_92414138_92414258,0.2953865590009579,4.595514657048104e-07,0.024668861478303227,0.0
14_92789177_92789297,0.2085533264476092,0.0004328792734710017,0.025958011836274275,-4.4250882120290936e-17
14_92789391_92789859,0.2637048606379706,7.452042959991042e-06,0.07543604616064882,-5.0572436708903925e-17
14_92789977_92790566,0.34548489181790615,2.6851551715217498e-09,0.1058649730079657,5.0572436708903925e-17
14_92979727_92980803,0.4075138865716058,1.145296739374944e-12,0.10245311025791742,3.160777294306496e-17
14_93214394_93215112,0.1896712429743513,0.0014014990890873823,0.029460871331113424,1.8964663765838974e-17
14_93418400_93418520,0.366972115432974,2.196097996025402e-10,0.014086985312442436,-4.4250882120290936e-17
14_93582227_93582815,0.23066463457858322,9.533892603102325e-05,0.027705570357574833,2.5286218354451963e-17
14_93896661_93896781,0.437392010133876,1.4690577514757772e-14,0.1144869619476224,1.0746642800642085e-16
14_93896847_93897060,0.41720319106538384,2.9226528439607067e-13,0.09826393652085112,-4.4250882120290936e-17
14_94254292_94255819,0.23073288334857114,9.48724564797363e-05,0.07504218137743784,0.0
14_94640832_94641648,0.19604934429467066,0.0009536483980325878,0.0211598386314254,-1.2643109177225981e-17
14_95233543_95234255,0.7809179241124639,5.816209744660138e-59,0.3007833473586501,-3.792932753167795e-17
14_95234528_95235690,0.6571739437642189,4.015190222358971e-36,0.2361803583276097,-5.689399129751692e-17
14_95235801_95236616,0.16901471323375714,0.004496655359467096,0.027758149480694137,9.482331882919487e-18
14_95239273_95239509,0.8284157420759295,3.37952388105358e-72,0.24830405678067966,5.0572436708903925e-17
14_95240221_95240341,0.7719684496664764,7.762677468420405e-57,0.22675115494840312,3.792932753167795e-17
14_96342329_96343411,0.5587105448451836,1.8110852949069598e-24,0.12481292888656832,-9.166254153488837e-17
14_96343531_96343651,0.5507913647274459,1.0789143945525065e-23,0.08942729827079664,9.482331882919487e-18
14_97207778_97208125,0.11997892988132933,0.044482781035177034,0.013965575147581753,2.844699564875846e-17
14_97499462_97499974,0.7349304758683768,5.620019846008262e-49,0.1960805889509403,-6.321554588612991e-18
14_97684964_97685178,0.21979693314862017,0.00020436564211034834,0.03203743527898153,-6.835180898937797e-17
14_97685268_97685912,0.22898693908227957,0.00010750611911111169,0.06963258996611428,3.1607772943064953e-18
14_99712069_99712302,0.30577702866567397,1.7072733067936587e-07,0.05701998772506598,6.321554588612991e-18
14_99736041_99736161,0.417463181511814,2.815769773392865e-13,0.039276498245083585,-1.8964663765838974e-17
14_99736273_99736632,0.3169598109124513,5.629623884046498e-08,0.04785234129512142,-5.373321400321042e-17
14_99736743_99737574,0.1880171839332027,0.0015456379966927415,0.03967354106746201,-3.002738429591171e-17
14_99738249_99738709,0.21971238205407517,0.0002055520418077924,0.03234714702362626,-6.321554588612992e-17
14_99738809_99739148,0.18291577560652666,0.0020799396259365737,0.023978019410338315,1.2643109177225981e-17
14_99740192_99741013,0.2245198056797732,0.00014738796045110584,0.048276888062394496,6.321554588612991e-18
15_100273030_100273485,0.13358976981252385,0.025127469163508706,0.029330441360054423,-2.5286218354451963e-17
15_100913439_100914126,0.6315792265675811,1.0961368732921215e-32,0.16556131024106902,1.2643109177225981e-17
15_101419927_101420855,0.6072653985842935,1.0442795509126123e-29,0.15197212803628707,1.8964663765838974e-17
15_101458287_101458988,0.202822907672907,0.0006253033251182302,0.027467359711579917,-2.5286218354451963e-17
15_101459101_101459454,0.17298419060279596,0.0036284495824407703,0.0395825691110196,-3.792932753167795e-17
15_101459800_101460386,0.39338941586857,7.76095188810626e-12,0.13871557176441504,-3.160777294306496e-17
15_102028861_102029431,0.4185775446879145,2.399320733850306e-13,0.02473156858775301,2.844699564875846e-17
15_22892101_22892821,-0.1194223159237875,0.04548702068684669,0.00045677451923078203,2.5286218354451963e-17
15_26107643_26107763,0.21363601786031322,0.0003098068488532137,0.046085976530005505,1.2643109177225981e-17
15_26107875_26108818,0.2944383255322292,5.020477690027663e-07,0.07055681069099903,1.2643109177225981e-17
15_27016975_27017318,0.5051046585920133,1.337011242999967e-19,0.11240028683355496,6.95371004747429e-17
15_27018471_27019020,0.44263601599735714,6.536125037377564e-15,0.09294654450534709,8.218020965196888e-17
